"ID","Has.voted","Has.published","Published.at","Created.at","Updated.at","Projects.in.ballot","Votes"
"ID_0c91bb","TRUE","FALSE","","2024-08-04T08:10:33.092481Z","2024-08-05T01:10:33.092481Z","84","[{""amount"":""1600000"",""projectId"":""projID_15""},{""amount"":""100000"",""projectId"":""projID_108""},{""amount"":""500000"",""projectId"":""projID_17""},{""amount"":""700000"",""projectId"":""projID_22""},{""amount"":""1400000"",""projectId"":""projID_78""},{""amount"":""1600000"",""projectId"":""projID_81""},{""amount"":""1900000"",""projectId"":""projID_114""},{""amount"":""1100000"",""projectId"":""projID_92""},{""amount"":""1800000"",""projectId"":""projID_49""},{""amount"":""600000"",""projectId"":""projID_74""},{""amount"":""1000000"",""projectId"":""projID_75""},{""amount"":""1800000"",""projectId"":""projID_12""},{""amount"":""400000"",""projectId"":""projID_53""},{""amount"":""300000"",""projectId"":""projID_42""},{""amount"":""1700000"",""projectId"":""projID_45""},{""amount"":""100000"",""projectId"":""projID_97""},{""amount"":""500000"",""projectId"":""projID_2""},{""amount"":""800000"",""projectId"":""projID_83""},{""amount"":""1500000"",""projectId"":""projID_115""},{""amount"":""1700000"",""projectId"":""projID_88""},{""amount"":""1000000"",""projectId"":""projID_40""},{""amount"":""1100000"",""projectId"":""projID_98""},{""amount"":""700000"",""projectId"":""projID_66""},{""amount"":""900000"",""projectId"":""projID_36""},{""amount"":""1500000"",""projectId"":""projID_68""},{""amount"":""1100000"",""projectId"":""projID_117""},{""amount"":""1200000"",""projectId"":""projID_87""},{""amount"":""900000"",""projectId"":""projID_20""},{""amount"":""1200000"",""projectId"":""projID_73""},{""amount"":""1500000"",""projectId"":""projID_94""},{""amount"":""1700000"",""projectId"":""projID_11""},{""amount"":""1400000"",""projectId"":""projID_119""},{""amount"":""1600000"",""projectId"":""projID_69""},{""amount"":""700000"",""projectId"":""projID_35""},{""amount"":""800000"",""projectId"":""projID_103""},{""amount"":""1900000"",""projectId"":""projID_6""},{""amount"":""500000"",""projectId"":""projID_65""},{""amount"":""500000"",""projectId"":""projID_34""},{""amount"":""500000"",""projectId"":""projID_32""},{""amount"":""1100000"",""projectId"":""projID_8""},{""amount"":""1900000"",""projectId"":""projID_85""},{""amount"":""100000"",""projectId"":""projID_59""},{""amount"":""1600000"",""projectId"":""projID_39""},{""amount"":""1100000"",""projectId"":""projID_21""},{""amount"":""800000"",""projectId"":""projID_71""},{""amount"":""400000"",""projectId"":""projID_1""},{""amount"":""400000"",""projectId"":""projID_102""},{""amount"":""900000"",""projectId"":""projID_63""},{""amount"":""900000"",""projectId"":""projID_41""},{""amount"":""1400000"",""projectId"":""projID_82""},{""amount"":""800000"",""projectId"":""projID_23""},{""amount"":""900000"",""projectId"":""projID_93""},{""amount"":""1900000"",""projectId"":""projID_112""},{""amount"":""1200000"",""projectId"":""projID_27""},{""amount"":""1800000"",""projectId"":""projID_44""},{""amount"":""400000"",""projectId"":""projID_80""},{""amount"":""600000"",""projectId"":""projID_77""},{""amount"":""1800000"",""projectId"":""projID_72""},{""amount"":""1300000"",""projectId"":""projID_116""},{""amount"":""300000"",""projectId"":""projID_99""},{""amount"":""1600000"",""projectId"":""projID_52""},{""amount"":""900000"",""projectId"":""projID_54""},{""amount"":""300000"",""projectId"":""projID_50""},{""amount"":""500000"",""projectId"":""projID_30""},{""amount"":""1500000"",""projectId"":""projID_120""},{""amount"":""400000"",""projectId"":""projID_58""},{""amount"":""1000000"",""projectId"":""projID_5""},{""amount"":""800000"",""projectId"":""projID_9""},{""amount"":""1000000"",""projectId"":""projID_47""},{""amount"":""300000"",""projectId"":""projID_113""},{""amount"":""1800000"",""projectId"":""projID_18""},{""amount"":""1100000"",""projectId"":""projID_14""},{""amount"":""1600000"",""projectId"":""projID_101""},{""amount"":""100000"",""projectId"":""projID_46""},{""amount"":""400000"",""projectId"":""projID_62""},{""amount"":""1100000"",""projectId"":""projID_29""},{""amount"":""1400000"",""projectId"":""projID_91""},{""amount"":""1100000"",""projectId"":""projID_13""},{""amount"":""900000"",""projectId"":""projID_111""},{""amount"":""1400000"",""projectId"":""projID_43""},{""amount"":""400000"",""projectId"":""projID_60""},{""amount"":""100000"",""projectId"":""projID_10""},{""amount"":""1300000"",""projectId"":""projID_4""},{""amount"":""300000"",""projectId"":""projID_90""}]"
"ID_9551f3","TRUE","TRUE","2024-07-26T00:10:33.092558Z","2024-07-24T08:10:33.092558Z","2024-07-26T00:10:33.092558Z","94","[{""amount"":""300000"",""projectId"":""projID_119""},{""amount"":""1100000"",""projectId"":""projID_100""},{""amount"":""1600000"",""projectId"":""projID_104""},{""amount"":""400000"",""projectId"":""projID_109""},{""amount"":""300000"",""projectId"":""projID_83""},{""amount"":""1000000"",""projectId"":""projID_78""},{""amount"":""1600000"",""projectId"":""projID_9""},{""amount"":""500000"",""projectId"":""projID_27""},{""amount"":""1800000"",""projectId"":""projID_45""},{""amount"":""400000"",""projectId"":""projID_64""},{""amount"":""1900000"",""projectId"":""projID_111""},{""amount"":""900000"",""projectId"":""projID_43""},{""amount"":""1700000"",""projectId"":""projID_14""},{""amount"":""600000"",""projectId"":""projID_2""},{""amount"":""1900000"",""projectId"":""projID_117""},{""amount"":""300000"",""projectId"":""projID_25""},{""amount"":""400000"",""projectId"":""projID_34""},{""amount"":""400000"",""projectId"":""projID_86""},{""amount"":""1100000"",""projectId"":""projID_31""},{""amount"":""1500000"",""projectId"":""projID_53""},{""amount"":""100000"",""projectId"":""projID_115""},{""amount"":""400000"",""projectId"":""projID_12""},{""amount"":""1300000"",""projectId"":""projID_8""},{""amount"":""1700000"",""projectId"":""projID_116""},{""amount"":""1400000"",""projectId"":""projID_1""},{""amount"":""600000"",""projectId"":""projID_4""},{""amount"":""1400000"",""projectId"":""projID_57""},{""amount"":""1500000"",""projectId"":""projID_77""},{""amount"":""1800000"",""projectId"":""projID_97""},{""amount"":""1200000"",""projectId"":""projID_61""},{""amount"":""600000"",""projectId"":""projID_70""},{""amount"":""1300000"",""projectId"":""projID_108""},{""amount"":""500000"",""projectId"":""projID_11""},{""amount"":""800000"",""projectId"":""projID_89""},{""amount"":""1500000"",""projectId"":""projID_118""},{""amount"":""600000"",""projectId"":""projID_102""},{""amount"":""900000"",""projectId"":""projID_60""},{""amount"":""1000000"",""projectId"":""projID_52""},{""amount"":""1900000"",""projectId"":""projID_69""},{""amount"":""100000"",""projectId"":""projID_68""},{""amount"":""1900000"",""projectId"":""projID_20""},{""amount"":""1800000"",""projectId"":""projID_37""},{""amount"":""1800000"",""projectId"":""projID_55""},{""amount"":""1200000"",""projectId"":""projID_114""},{""amount"":""1000000"",""projectId"":""projID_105""},{""amount"":""600000"",""projectId"":""projID_91""},{""amount"":""500000"",""projectId"":""projID_36""},{""amount"":""300000"",""projectId"":""projID_113""},{""amount"":""1300000"",""projectId"":""projID_50""},{""amount"":""1900000"",""projectId"":""projID_95""},{""amount"":""1000000"",""projectId"":""projID_98""},{""amount"":""1900000"",""projectId"":""projID_66""},{""amount"":""1000000"",""projectId"":""projID_88""},{""amount"":""100000"",""projectId"":""projID_67""},{""amount"":""100000"",""projectId"":""projID_65""},{""amount"":""100000"",""projectId"":""projID_49""},{""amount"":""300000"",""projectId"":""projID_63""},{""amount"":""500000"",""projectId"":""projID_107""},{""amount"":""900000"",""projectId"":""projID_29""},{""amount"":""1600000"",""projectId"":""projID_15""},{""amount"":""900000"",""projectId"":""projID_99""},{""amount"":""1000000"",""projectId"":""projID_22""},{""amount"":""200000"",""projectId"":""projID_82""},{""amount"":""500000"",""projectId"":""projID_85""},{""amount"":""1900000"",""projectId"":""projID_17""},{""amount"":""400000"",""projectId"":""projID_32""},{""amount"":""1600000"",""projectId"":""projID_90""},{""amount"":""1600000"",""projectId"":""projID_56""},{""amount"":""1200000"",""projectId"":""projID_48""},{""amount"":""1500000"",""projectId"":""projID_13""},{""amount"":""1500000"",""projectId"":""projID_19""},{""amount"":""1400000"",""projectId"":""projID_84""},{""amount"":""100000"",""projectId"":""projID_38""},{""amount"":""800000"",""projectId"":""projID_42""},{""amount"":""500000"",""projectId"":""projID_21""},{""amount"":""1000000"",""projectId"":""projID_16""},{""amount"":""1100000"",""projectId"":""projID_10""},{""amount"":""400000"",""projectId"":""projID_3""},{""amount"":""1600000"",""projectId"":""projID_40""},{""amount"":""600000"",""projectId"":""projID_79""},{""amount"":""1900000"",""projectId"":""projID_101""},{""amount"":""1600000"",""projectId"":""projID_47""},{""amount"":""1400000"",""projectId"":""projID_87""},{""amount"":""300000"",""projectId"":""projID_28""},{""amount"":""1800000"",""projectId"":""projID_72""},{""amount"":""300000"",""projectId"":""projID_93""},{""amount"":""100000"",""projectId"":""projID_106""},{""amount"":""1800000"",""projectId"":""projID_44""},{""amount"":""1600000"",""projectId"":""projID_73""},{""amount"":""200000"",""projectId"":""projID_74""},{""amount"":""300000"",""projectId"":""projID_7""},{""amount"":""1500000"",""projectId"":""projID_94""},{""amount"":""1400000"",""projectId"":""projID_112""},{""amount"":""500000"",""projectId"":""projID_58""}]"
"ID_c12b05","FALSE","FALSE","","2024-07-25T08:10:33.092642Z","2024-07-26T01:10:33.092642Z","11","[{""amount"":""700000"",""projectId"":""projID_111""},{""amount"":""900000"",""projectId"":""projID_68""},{""amount"":""900000"",""projectId"":""projID_9""},{""amount"":""700000"",""projectId"":""projID_113""},{""amount"":""300000"",""projectId"":""projID_72""},{""amount"":""1700000"",""projectId"":""projID_114""},{""amount"":""1500000"",""projectId"":""projID_55""},{""amount"":""1500000"",""projectId"":""projID_47""},{""amount"":""500000"",""projectId"":""projID_48""},{""amount"":""1600000"",""projectId"":""projID_57""},{""amount"":""300000"",""projectId"":""projID_10""}]"
"ID_1f1bd5","TRUE","FALSE","","2024-08-12T08:10:33.092663Z","2024-08-12T14:10:33.092663Z","10","[{""amount"":""900000"",""projectId"":""projID_75""},{""amount"":""200000"",""projectId"":""projID_104""},{""amount"":""1200000"",""projectId"":""projID_76""},{""amount"":""1800000"",""projectId"":""projID_46""},{""amount"":""1200000"",""projectId"":""projID_70""},{""amount"":""100000"",""projectId"":""projID_110""},{""amount"":""1600000"",""projectId"":""projID_100""},{""amount"":""400000"",""projectId"":""projID_22""},{""amount"":""1200000"",""projectId"":""projID_15""},{""amount"":""1100000"",""projectId"":""projID_40""}]"
"ID_09eb10","TRUE","TRUE","2024-08-06T00:10:33.092681Z","2024-08-05T08:10:33.092681Z","2024-08-06T00:10:33.092681Z","54","[{""amount"":""1400000"",""projectId"":""projID_85""},{""amount"":""700000"",""projectId"":""projID_34""},{""amount"":""600000"",""projectId"":""projID_91""},{""amount"":""1000000"",""projectId"":""projID_49""},{""amount"":""1100000"",""projectId"":""projID_37""},{""amount"":""600000"",""projectId"":""projID_106""},{""amount"":""1200000"",""projectId"":""projID_24""},{""amount"":""1400000"",""projectId"":""projID_73""},{""amount"":""100000"",""projectId"":""projID_46""},{""amount"":""300000"",""projectId"":""projID_87""},{""amount"":""1200000"",""projectId"":""projID_93""},{""amount"":""200000"",""projectId"":""projID_16""},{""amount"":""200000"",""projectId"":""projID_18""},{""amount"":""1600000"",""projectId"":""projID_44""},{""amount"":""1400000"",""projectId"":""projID_108""},{""amount"":""1800000"",""projectId"":""projID_66""},{""amount"":""400000"",""projectId"":""projID_111""},{""amount"":""1600000"",""projectId"":""projID_117""},{""amount"":""700000"",""projectId"":""projID_112""},{""amount"":""1200000"",""projectId"":""projID_64""},{""amount"":""800000"",""projectId"":""projID_52""},{""amount"":""100000"",""projectId"":""projID_41""},{""amount"":""1900000"",""projectId"":""projID_7""},{""amount"":""300000"",""projectId"":""projID_69""},{""amount"":""1200000"",""projectId"":""projID_15""},{""amount"":""1300000"",""projectId"":""projID_72""},{""amount"":""1800000"",""projectId"":""projID_107""},{""amount"":""1400000"",""projectId"":""projID_25""},{""amount"":""100000"",""projectId"":""projID_22""},{""amount"":""1300000"",""projectId"":""projID_47""},{""amount"":""1400000"",""projectId"":""projID_90""},{""amount"":""900000"",""projectId"":""projID_115""},{""amount"":""100000"",""projectId"":""projID_42""},{""amount"":""1400000"",""projectId"":""projID_94""},{""amount"":""300000"",""projectId"":""projID_14""},{""amount"":""1300000"",""projectId"":""projID_79""},{""amount"":""1400000"",""projectId"":""projID_13""},{""amount"":""400000"",""projectId"":""projID_80""},{""amount"":""1800000"",""projectId"":""projID_59""},{""amount"":""1100000"",""projectId"":""projID_26""},{""amount"":""1000000"",""projectId"":""projID_62""},{""amount"":""500000"",""projectId"":""projID_3""},{""amount"":""1600000"",""projectId"":""projID_56""},{""amount"":""1300000"",""projectId"":""projID_28""},{""amount"":""500000"",""projectId"":""projID_35""},{""amount"":""700000"",""projectId"":""projID_6""},{""amount"":""400000"",""projectId"":""projID_113""},{""amount"":""1700000"",""projectId"":""projID_119""},{""amount"":""800000"",""projectId"":""projID_116""},{""amount"":""200000"",""projectId"":""projID_82""},{""amount"":""700000"",""projectId"":""projID_4""},{""amount"":""500000"",""projectId"":""projID_30""},{""amount"":""1300000"",""projectId"":""projID_33""},{""amount"":""1600000"",""projectId"":""projID_1""}]"
"ID_2edde2","FALSE","TRUE","2024-08-05T11:10:33.092736Z","2024-08-05T08:10:33.092736Z","2024-08-05T11:10:33.092736Z","12","[{""amount"":""100000"",""projectId"":""projID_56""},{""amount"":""600000"",""projectId"":""projID_65""},{""amount"":""1200000"",""projectId"":""projID_76""},{""amount"":""1100000"",""projectId"":""projID_19""},{""amount"":""1700000"",""projectId"":""projID_84""},{""amount"":""200000"",""projectId"":""projID_14""},{""amount"":""100000"",""projectId"":""projID_112""},{""amount"":""1100000"",""projectId"":""projID_102""},{""amount"":""300000"",""projectId"":""projID_35""},{""amount"":""600000"",""projectId"":""projID_5""},{""amount"":""1500000"",""projectId"":""projID_68""},{""amount"":""1600000"",""projectId"":""projID_3""}]"
"ID_3372b5","FALSE","FALSE","","2024-08-08T08:10:33.092757Z","2024-08-09T09:10:33.092757Z","43","[{""amount"":""1100000"",""projectId"":""projID_21""},{""amount"":""500000"",""projectId"":""projID_116""},{""amount"":""500000"",""projectId"":""projID_40""},{""amount"":""700000"",""projectId"":""projID_103""},{""amount"":""1900000"",""projectId"":""projID_50""},{""amount"":""1300000"",""projectId"":""projID_61""},{""amount"":""100000"",""projectId"":""projID_102""},{""amount"":""1900000"",""projectId"":""projID_71""},{""amount"":""100000"",""projectId"":""projID_32""},{""amount"":""1300000"",""projectId"":""projID_97""},{""amount"":""1300000"",""projectId"":""projID_100""},{""amount"":""500000"",""projectId"":""projID_77""},{""amount"":""1000000"",""projectId"":""projID_30""},{""amount"":""1300000"",""projectId"":""projID_112""},{""amount"":""1100000"",""projectId"":""projID_73""},{""amount"":""1400000"",""projectId"":""projID_91""},{""amount"":""100000"",""projectId"":""projID_15""},{""amount"":""1500000"",""projectId"":""projID_36""},{""amount"":""1900000"",""projectId"":""projID_5""},{""amount"":""800000"",""projectId"":""projID_75""},{""amount"":""500000"",""projectId"":""projID_34""},{""amount"":""300000"",""projectId"":""projID_23""},{""amount"":""700000"",""projectId"":""projID_85""},{""amount"":""300000"",""projectId"":""projID_69""},{""amount"":""500000"",""projectId"":""projID_54""},{""amount"":""900000"",""projectId"":""projID_19""},{""amount"":""1900000"",""projectId"":""projID_14""},{""amount"":""1900000"",""projectId"":""projID_105""},{""amount"":""1600000"",""projectId"":""projID_99""},{""amount"":""1300000"",""projectId"":""projID_79""},{""amount"":""1900000"",""projectId"":""projID_59""},{""amount"":""1900000"",""projectId"":""projID_110""},{""amount"":""1000000"",""projectId"":""projID_11""},{""amount"":""1500000"",""projectId"":""projID_94""},{""amount"":""200000"",""projectId"":""projID_76""},{""amount"":""1800000"",""projectId"":""projID_81""},{""amount"":""1900000"",""projectId"":""projID_24""},{""amount"":""300000"",""projectId"":""projID_45""},{""amount"":""1800000"",""projectId"":""projID_29""},{""amount"":""600000"",""projectId"":""projID_22""},{""amount"":""900000"",""projectId"":""projID_119""},{""amount"":""700000"",""projectId"":""projID_8""},{""amount"":""400000"",""projectId"":""projID_107""}]"
"ID_b2865a","FALSE","FALSE","","2024-07-21T08:10:33.092798Z","2024-07-22T03:10:33.092798Z","76","[{""amount"":""1900000"",""projectId"":""projID_11""},{""amount"":""1600000"",""projectId"":""projID_57""},{""amount"":""1500000"",""projectId"":""projID_41""},{""amount"":""1900000"",""projectId"":""projID_111""},{""amount"":""1000000"",""projectId"":""projID_6""},{""amount"":""300000"",""projectId"":""projID_118""},{""amount"":""700000"",""projectId"":""projID_86""},{""amount"":""700000"",""projectId"":""projID_91""},{""amount"":""700000"",""projectId"":""projID_63""},{""amount"":""1300000"",""projectId"":""projID_98""},{""amount"":""1900000"",""projectId"":""projID_96""},{""amount"":""1300000"",""projectId"":""projID_27""},{""amount"":""400000"",""projectId"":""projID_25""},{""amount"":""1000000"",""projectId"":""projID_42""},{""amount"":""300000"",""projectId"":""projID_55""},{""amount"":""1300000"",""projectId"":""projID_7""},{""amount"":""1500000"",""projectId"":""projID_70""},{""amount"":""1900000"",""projectId"":""projID_67""},{""amount"":""1300000"",""projectId"":""projID_71""},{""amount"":""800000"",""projectId"":""projID_20""},{""amount"":""500000"",""projectId"":""projID_29""},{""amount"":""300000"",""projectId"":""projID_76""},{""amount"":""200000"",""projectId"":""projID_4""},{""amount"":""1300000"",""projectId"":""projID_26""},{""amount"":""300000"",""projectId"":""projID_90""},{""amount"":""100000"",""projectId"":""projID_58""},{""amount"":""200000"",""projectId"":""projID_16""},{""amount"":""800000"",""projectId"":""projID_101""},{""amount"":""1500000"",""projectId"":""projID_14""},{""amount"":""400000"",""projectId"":""projID_32""},{""amount"":""300000"",""projectId"":""projID_13""},{""amount"":""1300000"",""projectId"":""projID_62""},{""amount"":""700000"",""projectId"":""projID_89""},{""amount"":""200000"",""projectId"":""projID_47""},{""amount"":""1200000"",""projectId"":""projID_18""},{""amount"":""1200000"",""projectId"":""projID_110""},{""amount"":""1000000"",""projectId"":""projID_68""},{""amount"":""1100000"",""projectId"":""projID_52""},{""amount"":""300000"",""projectId"":""projID_112""},{""amount"":""1000000"",""projectId"":""projID_66""},{""amount"":""700000"",""projectId"":""projID_64""},{""amount"":""1500000"",""projectId"":""projID_9""},{""amount"":""1100000"",""projectId"":""projID_51""},{""amount"":""100000"",""projectId"":""projID_80""},{""amount"":""1400000"",""projectId"":""projID_10""},{""amount"":""400000"",""projectId"":""projID_30""},{""amount"":""700000"",""projectId"":""projID_17""},{""amount"":""1200000"",""projectId"":""projID_12""},{""amount"":""1700000"",""projectId"":""projID_24""},{""amount"":""1500000"",""projectId"":""projID_59""},{""amount"":""1500000"",""projectId"":""projID_33""},{""amount"":""1000000"",""projectId"":""projID_19""},{""amount"":""1900000"",""projectId"":""projID_109""},{""amount"":""1400000"",""projectId"":""projID_114""},{""amount"":""400000"",""projectId"":""projID_108""},{""amount"":""1000000"",""projectId"":""projID_73""},{""amount"":""1400000"",""projectId"":""projID_45""},{""amount"":""1100000"",""projectId"":""projID_46""},{""amount"":""1400000"",""projectId"":""projID_105""},{""amount"":""1800000"",""projectId"":""projID_72""},{""amount"":""700000"",""projectId"":""projID_44""},{""amount"":""900000"",""projectId"":""projID_103""},{""amount"":""100000"",""projectId"":""projID_61""},{""amount"":""1700000"",""projectId"":""projID_100""},{""amount"":""700000"",""projectId"":""projID_15""},{""amount"":""1600000"",""projectId"":""projID_38""},{""amount"":""1800000"",""projectId"":""projID_83""},{""amount"":""600000"",""projectId"":""projID_22""},{""amount"":""600000"",""projectId"":""projID_40""},{""amount"":""1100000"",""projectId"":""projID_79""},{""amount"":""400000"",""projectId"":""projID_39""},{""amount"":""500000"",""projectId"":""projID_94""},{""amount"":""1700000"",""projectId"":""projID_65""},{""amount"":""200000"",""projectId"":""projID_107""},{""amount"":""800000"",""projectId"":""projID_8""},{""amount"":""1000000"",""projectId"":""projID_97""}]"
"ID_fec6bf","FALSE","TRUE","2024-08-06T14:10:33.092869Z","2024-08-05T08:10:33.092869Z","2024-08-06T14:10:33.092869Z","16","[{""amount"":""100000"",""projectId"":""projID_7""},{""amount"":""1800000"",""projectId"":""projID_50""},{""amount"":""1900000"",""projectId"":""projID_33""},{""amount"":""700000"",""projectId"":""projID_29""},{""amount"":""700000"",""projectId"":""projID_17""},{""amount"":""1900000"",""projectId"":""projID_42""},{""amount"":""200000"",""projectId"":""projID_66""},{""amount"":""1900000"",""projectId"":""projID_46""},{""amount"":""800000"",""projectId"":""projID_65""},{""amount"":""1600000"",""projectId"":""projID_15""},{""amount"":""1900000"",""projectId"":""projID_69""},{""amount"":""700000"",""projectId"":""projID_82""},{""amount"":""700000"",""projectId"":""projID_74""},{""amount"":""1800000"",""projectId"":""projID_45""},{""amount"":""300000"",""projectId"":""projID_105""},{""amount"":""800000"",""projectId"":""projID_31""}]"
"ID_9ef5e6","FALSE","FALSE","","2024-08-05T08:10:33.092893Z","2024-08-07T04:10:33.092893Z","58","[{""amount"":""1700000"",""projectId"":""projID_11""},{""amount"":""1200000"",""projectId"":""projID_98""},{""amount"":""1500000"",""projectId"":""projID_64""},{""amount"":""700000"",""projectId"":""projID_106""},{""amount"":""1300000"",""projectId"":""projID_14""},{""amount"":""1000000"",""projectId"":""projID_100""},{""amount"":""300000"",""projectId"":""projID_70""},{""amount"":""200000"",""projectId"":""projID_61""},{""amount"":""1700000"",""projectId"":""projID_92""},{""amount"":""1900000"",""projectId"":""projID_119""},{""amount"":""300000"",""projectId"":""projID_115""},{""amount"":""1400000"",""projectId"":""projID_68""},{""amount"":""100000"",""projectId"":""projID_81""},{""amount"":""1400000"",""projectId"":""projID_113""},{""amount"":""1800000"",""projectId"":""projID_34""},{""amount"":""800000"",""projectId"":""projID_38""},{""amount"":""1100000"",""projectId"":""projID_87""},{""amount"":""800000"",""projectId"":""projID_3""},{""amount"":""400000"",""projectId"":""projID_120""},{""amount"":""700000"",""projectId"":""projID_44""},{""amount"":""100000"",""projectId"":""projID_15""},{""amount"":""900000"",""projectId"":""projID_47""},{""amount"":""300000"",""projectId"":""projID_74""},{""amount"":""1800000"",""projectId"":""projID_86""},{""amount"":""1000000"",""projectId"":""projID_45""},{""amount"":""600000"",""projectId"":""projID_99""},{""amount"":""500000"",""projectId"":""projID_58""},{""amount"":""1700000"",""projectId"":""projID_94""},{""amount"":""700000"",""projectId"":""projID_18""},{""amount"":""1900000"",""projectId"":""projID_73""},{""amount"":""1000000"",""projectId"":""projID_56""},{""amount"":""900000"",""projectId"":""projID_25""},{""amount"":""1100000"",""projectId"":""projID_54""},{""amount"":""900000"",""projectId"":""projID_26""},{""amount"":""100000"",""projectId"":""projID_50""},{""amount"":""200000"",""projectId"":""projID_71""},{""amount"":""1100000"",""projectId"":""projID_59""},{""amount"":""1400000"",""projectId"":""projID_97""},{""amount"":""1700000"",""projectId"":""projID_9""},{""amount"":""1400000"",""projectId"":""projID_105""},{""amount"":""1800000"",""projectId"":""projID_28""},{""amount"":""1100000"",""projectId"":""projID_42""},{""amount"":""1300000"",""projectId"":""projID_85""},{""amount"":""700000"",""projectId"":""projID_112""},{""amount"":""1600000"",""projectId"":""projID_39""},{""amount"":""600000"",""projectId"":""projID_75""},{""amount"":""300000"",""projectId"":""projID_53""},{""amount"":""700000"",""projectId"":""projID_23""},{""amount"":""200000"",""projectId"":""projID_37""},{""amount"":""1800000"",""projectId"":""projID_6""},{""amount"":""1800000"",""projectId"":""projID_80""},{""amount"":""1200000"",""projectId"":""projID_29""},{""amount"":""600000"",""projectId"":""projID_51""},{""amount"":""600000"",""projectId"":""projID_55""},{""amount"":""900000"",""projectId"":""projID_10""},{""amount"":""900000"",""projectId"":""projID_88""},{""amount"":""1300000"",""projectId"":""projID_52""},{""amount"":""300000"",""projectId"":""projID_2""}]"
